No,Name,Type,Brand Name,Price,Currency,Link
142,Si Fiori Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Armani Beauty,98.00,USD,https://www.sephora.com/product/si-fiori-eau-de-parfum-P446794?icid2=products grid:p446794
143,My Burberry Black,Size: 1.6 oz/ 47 mL Parfum Spray,BURBERRY,99.00,USD,https://www.sephora.com/product/my-burberry-black-P410239?icid2=products grid:p410239
144,Mimosa & Cardamom Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/mimosa-cardamom-cologne-P417178?icid2=products grid:p417178
145,Un Jardin sur le Nil Eau de Toilette,Size: 3.3 oz/ 98 mL Eau de Toilette Spray,HERMÈS,140.00,USD,https://www.sephora.com/product/un-jardin-sur-le-nil-P375126?icid2=products grid:p375126
146,for her Eau de Toilette,Size: 1 oz/ 30 mL Eau de Toilette Spray,Narciso Rodriguez,58.00,USD,https://www.sephora.com/product/for-her-eau-de-toilette-P110113?skuId=1410737&icid2=products grid:p110113
147,Jasmin Rouge,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,250.00,USD,https://www.sephora.com/product/jasmin-rouge-P393141?icid2=products grid:p393141
148,MOSCHINO TOY 2,Size: 1.7oz/50mL Eau de Parfum Spray,Moschino,76.00,USD,https://www.sephora.com/product/moschino-toy-2-P442241?icid2=products grid:p442241
149,KAYALI DÉJÀ VU WHITE FLOWER | 57,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,HUDA BEAUTY,118.00,USD,https://www.sephora.com/product/huda-beauty-kayali-deja-vu-white-flower-57-P455258?icid2=products grid:p455258
150,Dolce Garden,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,DOLCE&GABBANA,122.00,USD,https://www.sephora.com/product/dolce-garden-P429971?icid2=products grid:p429971
151,Red Roses Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/red-roses-cologne-P423281?icid2=products grid:p423281
152,Daisy Dream,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Marc Jacobs Fragrances,86.00,USD,https://www.sephora.com/product/daisy-dream-P387562?icid2=products grid:p387562
153,Armani Code Pour Femme,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Armani Beauty,72.00,USD,https://www.sephora.com/product/armani-code-pour-femme-P144212?icid2=products grid:p144212
154,Bloom Nettare di Fiori,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,Gucci,115.00,USD,https://www.sephora.com/product/bloom-nettare-di-fiori-P433483?icid2=products grid:p433483
155,Amber Musk,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,AERIN,135.00,USD,https://www.sephora.com/product/amber-musk-P388770?icid2=products grid:p388770
156,Vanille Abricot,Size: 1 oz/ 30 mL Eau de Toilette Spray,Comptoir Sud Pacifique,42.00,USD,https://www.sephora.com/product/vanille-abricot-P386773?icid2=products grid:p386773
157,for her Eau de Parfum,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,Narciso Rodriguez,100.00,USD,https://www.sephora.com/product/for-her-eau-de-parfum-P122345?icid2=products grid:p122345
158,Adults Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum ,Kilian,135.00,USD,https://www.sephora.com/product/adults-eau-de-parfum-P433941?icid2=products grid:p433941
159,Mon Guerlain Bloom of Rose Eau de Toilette,Size: 3.4 oz/100 mL Eau de Toilette Spray,Guerlain,118.00,USD,https://www.sephora.com/product/mon-guerlain-eau-de-toilette-bloom-rose-P442730?icid2=products grid:p442730
160,Twilly d'Hermès Eau de Parfum,Size: 2.8 oz/ 83 mL Eau de Parfum Spray,HERMÈS,136.00,USD,https://www.sephora.com/product/twilly-d-herm-P422442?icid2=products grid:p422442
161,Rosa Nobile,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,Acqua di Parma,220.00,USD,https://www.sephora.com/product/rosa-nobile-P388670?icid2=products grid:p388670
162,KAYALI ELIXIR | 11,Size: 3.4 oz/100 mL Eau de Parfum Spray,HUDA BEAUTY,118.00,USD,https://www.sephora.com/product/kayali-elixir-P439404?icid2=products grid:p439404
163,euphoria,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Calvin Klein,79.00,USD,https://www.sephora.com/product/euphoria-P117410?icid2=products grid:p117410
164,Ocean di Gioia Eau de Parfum,Size: 1 oz/ 30 mL Eau de Parfum Spray,Armani Beauty,61.00,USD,https://www.sephora.com/product/giorgio-armani-beauty-ocean-di-gioia-eau-de-parfum-P457884?icid2=products grid:p457884
165,Her London Dream Eau de Parfum,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,BURBERRY,99.00,USD,https://www.sephora.com/product/burberry-her-london-dream-eau-de-parfum-P461140?icid2=products grid:p461140
166,Stella,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - blood orange,TOCCA,76.00,USD,https://www.sephora.com/product/stella-P38220?icid2=products grid:p38220
167,Lady Vengeance,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Juliette Has a Gun,135.00,USD,https://www.sephora.com/product/lady-vengeance-P395311?skuId=1703339&icid2=products grid:p395311
168,Eros Pour Femme Eau de Toilette,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Versace,105.00,USD,https://www.sephora.com/product/eros-pour-femme-eau-de-toilette-P412536?icid2=products grid:p412536
169,Reserve - Warm Cotton,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/reserve-warm-cotton-P404354?icid2=products grid:p404354
170,Pure Poison,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Dior,105.00,USD,https://www.sephora.com/product/pure-poison-P76000?icid2=products grid:p76000
171,Mandarino Di Amalfi,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,250.00,USD,https://www.sephora.com/product/mandarino-di-amalfi-P392229?icid2=products grid:p392229
172,Pure Musc Eau de Parfum,Size: 3.3oz/100mL Eau de Parfum Spray,Narciso Rodriguez,128.00,USD,https://www.sephora.com/product/pure-musc-eau-de-parfum-P441206?icid2=products grid:p441206
173,Jasmine Sambac & Marigold Cologne Intense,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Jo Malone London,195.00,USD,https://www.sephora.com/product/jasmine-sambac-marigold-P429419?icid2=products grid:p429419
174,Pink Sugar,Size: 1 oz/ 30 mL Eau de Toilette Spray,Pink Sugar,30.00,USD,https://www.sephora.com/product/pink-sugar-P44903?skuId=796524&icid2=products grid:p44903
175,Reserve - Acqua Neroli,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/reserve-acqua-neroli-P429079?icid2=products grid:p429079
176, MÉTALLIQUE ,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,TOM FORD,195.00,USD,https://www.sephora.com/product/metallique-P448155?icid2=products grid:p448155
177,Un Jardin sur le Toit Eau de Toilette,Size: 3.3 oz/ 98 mL Eau de Toilette Spray,HERMÈS,140.00,USD,https://www.sephora.com/product/un-jardin-sur-le-toit-P375127?icid2=products grid:p375127
178,Colette ,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76.00,USD,https://www.sephora.com/product/colette-collection-P270025?icid2=products grid:p270025
179,Giulietta,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76.00,USD,https://www.sephora.com/product/giulietta-P234438?icid2=products grid:p234438
180,Noir de Noir Travel Spray,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65.00,USD,https://www.sephora.com/product/noir-de-noir-travel-spray-P451872?icid2=products grid:p451872
181,Trésor,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Lancôme,91.00,USD,https://www.sephora.com/product/tresor-P375937?icid2=products grid:p375937
182,Black Opium Eau de Parfum Intense,Size: 1.6oz/50mL Eau de Parfum Spray,Yves Saint Laurent,100.00,USD,https://www.sephora.com/product/black-opium-eau-de-parfum-intense-P440088?icid2=products grid:p440088
183,Ralph,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Ralph Lauren,82.00,USD,https://www.sephora.com/product/ralph-P9009?icid2=products grid:p9009
184,Cashmere Mist Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Donna Karan,100.00,USD,https://www.sephora.com/product/cashmere-mist-eau-de-parfum-P41391?icid2=products grid:p41391
185,Vodka on the Rocks,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240.00,USD,https://www.sephora.com/product/vodka-on-rocks-P429625?icid2=products grid:p429625
186,Love Relentlessly,Size: 3.4 oz/ 100 mL Eau de Parfum  Spray,Tory Burch,122.00,USD,https://www.sephora.com/product/love-relentlessly-P48696122?icid2=products grid:p48696122
187,Mon Paris Intensement Eau de Parfum,Size: 3.04 oz/ 90 mL Eau de Parfum Spray,Yves Saint Laurent,128.00,USD,https://www.sephora.com/product/yves-saint-laurent-mon-paris-intensement-eau-de-parfum-P458229?icid2=products grid:p458229
188,Brit Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,BURBERRY,85.00,USD,https://www.sephora.com/product/brit-eau-de-parfum-P49405?icid2=products grid:p49405
189,MYTH Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ellis Brooklyn,100.00,USD,https://www.sephora.com/product/myth-eau-de-parfum-P412047?icid2=products grid:p412047
190,Vanille Extreme,Size: 1 oz/ 30 mL Eau de Toilette Spray,Comptoir Sud Pacifique,42.00,USD,https://www.sephora.com/product/vanille-extreme-P386776?icid2=products grid:p386776
191,Sugar Lemon,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,fresh,90.00,USD,https://www.sephora.com/product/sugar-lemon-P72503?skuId=974592&icid2=products grid:p72503
192,Dolce Eau de Parfum,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,DOLCE&GABBANA,122.00,USD,https://www.sephora.com/product/dolce-P385301?icid2=products grid:p385301
193,Prada Candy Kiss Eau de Parfum,Size: 2.7 oz/ 80 mL Eau de Parfum Spray,Prada,126.00,USD,https://www.sephora.com/product/prada-candy-kiss-P405579?icid2=products grid:p405579
194,Michael Kors Eau De Parfum,Size: 3.4 oz Eau de Parfum Spray,Michael Kors,120.00,USD,https://www.sephora.com/product/michael-kors-P9008?icid2=products grid:p9008
195,Sunny Side Up,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Juliette Has a Gun,135.00,USD,https://www.sephora.com/product/sunny-side-up-P423771?icid2=products grid:p423771
196,Omnia Crystalline,Size: 2.2 oz/ 65 mL Eau de Toilette Spray,BVLGARI,88.00,USD,https://www.sephora.com/product/omnia-crystalline-P112814?icid2=products grid:p112814
197,Midnight Fleur Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,76.00,USD,https://www.sephora.com/product/midnight-fleur-P382092?icid2=products grid:p382092
198,Blackberry & Bay Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/blackberry-bay-cologne-P417185?icid2=products grid:p417185
199,Cannabis Santal,Size: 1 oz/ 30 mL Eau de Parfum Spray,fresh,50.00,USD,https://www.sephora.com/product/cannabis-santal-P148417?icid2=products grid:p148417
200,Vanille Fatale,Size: 1.7oz/ 50mL Eau de Parfum Spray,TOM FORD,250.00,USD,https://www.sephora.com/product/vanille-fatale-P428696?icid2=products grid:p428696
201,Gentleman Eau de Parfum,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Givenchy,106.00,USD,https://www.sephora.com/product/gentleman-eau-de-parfum-P430174?icid2=products grid:p430174
202,Leila Lou Perfume,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,By Rosie Jane,65.00,USD,https://www.sephora.com/product/leila-lou-P431441?icid2=products grid:p431441
203,Bloom Acqua di Fiori Eau de Toilette For Her,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85.00,USD,https://www.sephora.com/product/bloom-acqua-di-fiori-eau-de-tolilette-for-her-P430908?skuId=2061000&icid2=products grid:p430908
204,Collection Azur - Cèdre Atlas ,Size: 0.34 oz/ 10 mL Colognee Pure Perfume Spray,Atelier Cologne,30.00,USD,https://www.sephora.com/product/cedre-atlas-P394141?skuId=1990803&icid2=products grid:p394141
205,Pleasures,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Estée Lauder,98.00,USD,https://www.sephora.com/product/pleasures-P379992?icid2=products grid:p379992
206,Sexy Amber,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Michael Kors,114.00,USD,https://www.sephora.com/product/sexy-amber-eau-de-parfum-P395438?icid2=products grid:p395438
207,Brit Sheer,Size: 1 oz Eau de Toilette Spray,BURBERRY,60.00,USD,https://www.sephora.com/product/brit-sheer-P222308?icid2=products grid:p222308
208,ck one,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Calvin Klein,65.00,USD,https://www.sephora.com/product/ck-one-P4095?icid2=products grid:p4095
209,Prada Amber,Size: 2.7 oz/ 80 mL Eau de Parfum Spray,Prada,126.00,USD,https://www.sephora.com/product/prada-P76001?icid2=products grid:p76001
210,Reserve - Solar Bloom,Size: 3.4oz/100mL Eau de Parfum Spray,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/reserve-solar-bloom-P442520?icid2=products grid:p442520
211,Kissing Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum ,Kilian,135.00,USD,https://www.sephora.com/product/kissing-eau-de-parfum-P433939?icid2=products grid:p433939
212,Eau des Merveilles,Size: 3.3 oz/ 98 mL Eau des Merveilles Eau de Toilette Spray,HERMÈS,155.00,USD,https://www.sephora.com/product/eau-des-merveilles-P375113?icid2=products grid:p375113
213,Aqua Allegoria Coconut Fizz Eau de Toilette,Size: 4.2 oz/ 125 mL Eau de Toilette Spray,Guerlain,140.00,USD,https://www.sephora.com/product/guerlain-coconut-fizz-P458628?icid2=products grid:p458628
214,Romance Rosé,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Ralph Lauren,98.00,USD,https://www.sephora.com/product/romance-ros-P429421?icid2=products grid:p429421
215,Wonderland Peony Eau De Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Floral Street,78.00,USD,https://www.sephora.com/product/wonderland-eau-de-parfum-P448120?icid2=products grid:p448120
216,English Oak & Hazelnut Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/english-oak-hazelnut-cologne-P422439?icid2=products grid:p422439
217,Intoxicated,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240.00,USD,https://www.sephora.com/product/intoxicated-P429619?icid2=products grid:p429619
218,Wisteria Blue Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,76.00,USD,https://www.sephora.com/product/wisteria-blue-P427608?icid2=products grid:p427608
219,Ameline Eau de Parfum,Size: 1.7oz/ 50 mL Eau de Parfum Spray,PHLUR,96.00,USD,https://www.sephora.com/product/ameline-eau-de-parfum-P440207?icid2=products grid:p440207
220,Dahlia Divin Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Givenchy,92.00,USD,https://www.sephora.com/product/dahlia-divin-P388718?icid2=products grid:p388718
221,Mirto di Panarea,Size: 1 oz/ 30 mL Eau de Toilette Spray,Acqua di Parma,75.00,USD,https://www.sephora.com/product/blu-mediterraneo-mirto-di-panarea-P307804?skuId=2044741&icid2=products grid:p307804
222,Lavender Extreme Eau de Parfum,Size: 1.7oz/50mL Eau de Parfum Spray,TOM FORD,350.00,USD,https://www.sephora.com/product/lavendar-extreme-eau-de-parfum-P445408?icid2=products grid:p445408
223,Mon Paris Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Yves Saint Laurent,85.00,USD,https://www.sephora.com/product/mon-paris-eau-de-toilette-P420734?icid2=products grid:p420734
224,Sugar Lychee,Size: 1 oz/ 30 mL Eau de Parfum Spray,fresh,50.00,USD,https://www.sephora.com/product/sugar-lychee-P171917?icid2=products grid:p171917
225,Fresh Life™,Size: 1 oz/ 30 mL Eau de Parfum ,fresh,50.00,USD,https://www.sephora.com/product/fresh-life-P384792?icid2=products grid:p384792
226,Vanille Coco,Size: 1 oz/ 30 mL Eau de Toilette Spray,Comptoir Sud Pacifique,42.00,USD,https://www.sephora.com/product/vanille-coco-P386771?icid2=products grid:p386771
227,La Vie Est Belle L'Eclat Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Lancôme,99.00,USD,https://www.sephora.com/product/la-vie-est-belle-l-eclat-eau-de-parfum-P425810?icid2=products grid:p425810
228,Miss Dior Eau de Toilette Rollerpearl,Size: 0.7 oz/20 mL Eau de Toilette Roller-pearl,Dior,39.00,USD,https://www.sephora.com/product/miss-dior-eau-de-toilette-rollerpearl-P440916?icid2=products grid:p440916
229,Hot Couture Eau de Toilette,Size: 3.3 oz/ 100 mL Eau de Toilette Spray,Givenchy,103.00,USD,https://www.sephora.com/product/hot-couture-P201400?icid2=products grid:p201400
230,Light Blue Love Is Love Pour Femme Eau de Toilette,Size: 1.6 oz/ 50 mL,DOLCE&GABBANA,82.00,USD,https://www.sephora.com/product/dolce-gabbana-light-blue-love-is-love-eau-de-toilette-P456970?icid2=products grid:p456970
231,SALT Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ellis Brooklyn,105.00,USD,https://www.sephora.com/product/ellis-brooklyn-salt-eau-de-parfum-P457892?icid2=products grid:p457892
232,Classic - Warm Cotton,Size: 2oz/60mL Eau de Parfum  Spray,CLEAN RESERVE,74.00,USD,https://www.sephora.com/product/warm-cotton-P179007?icid2=products grid:p179007
233,JOY by Dior - Eau de Parfum Intense,Size: 1.7 oz/ 50mL Eau De Parfum Spray,Dior,105.00,USD,https://www.sephora.com/product/joy-by-dior-eau-de-parfum-intense-P449549?icid2=products grid:p449549
234,Hanami Eau de Parfum,Size: 1.7oz/ 50 mL Eau de Parfum Spray,PHLUR,96.00,USD,https://www.sephora.com/product/hanami-eau-de-parfum-P433161?icid2=products grid:p433161
235,Falling In Love Fragrance,Size: 2 oz/ 60 mL Eau de Toilette Spray,philosophy,52.00,USD,https://www.sephora.com/product/falling-in-love-fragrance-P38262?icid2=products grid:p38262
236,Reserve - Sel Santal,Not available,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/reserve-sel-santal-P415222?skuId=2019586&icid2=products grid:p415222
237,Shalimar Eau de Parfum,Size: 1.6oz/50 mL Eau de Parfum Spray,Guerlain,110.00,USD,https://www.sephora.com/product/shalimar-eau-de-parfum-P272652?icid2=products grid:p272652
238,Bloom Profumo di Fiori Eau de Parfum,Size: 1.6 oz/ 50 mL Eau De Parfum Spray,Gucci,105.00,USD,https://www.sephora.com/product/gucci-bloom-profumo-di-fiori-eau-de-parfum-P460874?icid2=products grid:p460874
239,Coral Eau de Toilette,Size: 1.7 fl oz / 50mL Eau de Toilette Spray,SKYLAR,78.00,USD,https://www.sephora.com/product/coral-eau-de-toilette-P447539?icid2=products grid:p447539
240,Shalimar Perfume Extract,Size: 0.25 oz,Guerlain,144.00,USD,https://www.sephora.com/product/shalimar-parfum-P12483?icid2=products grid:p12483
241,Clinique Happy Heart,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,CLINIQUE,57.00,USD,https://www.sephora.com/product/clinique-happy-heart-P433472?icid2=products grid:p433472
242,Moscow Mule,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Juliette Has a Gun,135.00,USD,https://www.sephora.com/product/moscow-mule-P431232?icid2=products grid:p431232
243,Aqua Allegoria Mandarine Basilic Eau de Toilette,Size: 4.2 oz/ 125 mL Eau de Toilette Spray,Guerlain,140.00,USD,https://www.sephora.com/product/aqua-allegoria-mandarine-basilic-P428681?icid2=products grid:p428681
244,Moschino Fresh Couture,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Moschino,62.00,USD,https://www.sephora.com/product/moschino-fresh-couture-P411031?icid2=products grid:p411031
245,Noir Pour Femme,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,134.00,USD,https://www.sephora.com/product/noir-pour-femme-P398848?skuId=1734920&icid2=products grid:p398848
246,Pour Femme,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,DOLCE&GABBANA,94.00,USD,https://www.sephora.com/product/pour-femme-P376951?icid2=products grid:p376951
247,Dark Amber & Ginger Lily Cologne Intense,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,195.00,USD,https://www.sephora.com/product/dark-amber-ginger-lily-cologne-intense-P417190?icid2=products grid:p417190
248,Very Irrésistible Eau de Toilette,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Givenchy,79.00,USD,https://www.sephora.com/product/very-irresistible-givenchy-P45600?icid2=products grid:p45600
249,Shalimar Eau de Toilette,Size: 1.7 oz Eau de Toilette Spray,Guerlain,88.00,USD,https://www.sephora.com/product/shalimar-eau-de-toilette-P0771?icid2=products grid:p0771
250,Amazing Grace Ballet Rose Eau de Toilette,Size: 2.0 oz/ 60 mL Eau de Toilette Spray,philosophy,52.00,USD,https://www.sephora.com/product/amazing-grace-ballet-rose-eau-de-toilette-P427744?icid2=products grid:p427744
251,Velvet Rose & Oud Cologne Intense,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,195.00,USD,https://www.sephora.com/product/velvet-rose-oud-cologne-intense-P417195?icid2=products grid:p417195
252,Classic - Fresh Laundry,Size: 2oz/60mL  Eau de Parfum  Spray,CLEAN RESERVE,74.00,USD,https://www.sephora.com/product/fresh-laundry-P95424?icid2=products grid:p95424
253,Gia,Size: 1.7oz/50mL Eau de Parfum Spray,TOCCA,76.00,USD,https://www.sephora.com/product/gia-P440917?icid2=products grid:p440917
254,Eau de rhubarbe écarlate Eau de Cologne,Size: 3.3 oz/ 98 mL Eau de Cologne Spray,HERMÈS,132.00,USD,https://www.sephora.com/product/eau-de-rhubarbe-ecarlate-P407507?icid2=products grid:p407507
255,Un Jardin sur la Lagune Eau de Toilette,Size: 1.6oz/50mL Eau de Toilette Spray,HERMÈS,103.00,USD,https://www.sephora.com/product/un-jardin-sur-la-lagune-P443789?icid2=products grid:p443789
256,Wonderlust,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Michael Kors,120.00,USD,https://www.sephora.com/product/wonderlust-P412538?icid2=products grid:p412538
257,La Petite Robe Noire,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Guerlain,88.00,USD,https://www.sephora.com/product/la-petite-robe-noir-P378351?icid2=products grid:p378351
258,Burberry London,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,BURBERRY,78.00,USD,https://www.sephora.com/product/burberry-london-P136025?skuId=906677&icid2=products grid:p136025
259,My Burberry,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,BURBERRY,99.00,USD,https://www.sephora.com/product/my-burberry-P388218?icid2=products grid:p388218
260,Omnia Coral,Size: 2.2 oz/ 65 mL Eau de Toilette Spray,BVLGARI,88.00,USD,https://www.sephora.com/product/omnia-coral-P307403?icid2=products grid:p307403
261,Jasmine Neroli Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Jasmine Neroli Eau de Parfum,The 7 Virtues,79.00,USD,https://www.sephora.com/product/jasmine-neroli-eau-de-parfum-P428704?icid2=products grid:p428704
262,SWEET Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ellis Brooklyn,105.00,USD,https://www.sephora.com/product/ellis-brooklyn-sweet-eau-de-parfum-P457891?icid2=products grid:p457891
263,Ange ou Demon Le Secret Eau de Parfum,Size: 1.7 oz Eau de Parfum Spray,Givenchy,92.00,USD,https://www.sephora.com/product/ange-ou-demon-le-secret-P258016?icid2=products grid:p258016
264,Hibiscus Palm Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,AERIN,135.00,USD,https://www.sephora.com/product/hibiscus-palm-P428454?icid2=products grid:p428454
265,Modern Muse Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Estée Lauder,128.00,USD,https://www.sephora.com/product/modern-muse-eau-de-parfum-P383535?skuId=1562545&icid2=products grid:p383535
266,Brown Sugar,Size: 1 oz/ 30 mL Eau de Parfum Spray,fresh,50.00,USD,https://www.sephora.com/product/brown-sugar-P280717?icid2=products grid:p280717
267,FlowerbyKenzo,Size: 1 oz/ 30 mL Eau de Parfum Spray,Kenzo,62.00,USD,https://www.sephora.com/product/flowerbykenzo-P8660?skuId=464834&icid2=products grid:p8660
268,Prada Candy Gloss Eau de Toilette,Size: 2.7 oz/ 80 mL Eau de Toilette Spray,Prada,102.00,USD,https://www.sephora.com/product/prada-candy-gloss-P420168?skuId=1958180&icid2=products grid:p420168
269,Pomélo Paradis Cologne Absolue Pure Perfume ,Size: 3.3 oz/ 100 mL Cologne Absolue Pure Perfume  Spray,Atelier Cologne,142.00,USD,https://www.sephora.com/product/polemo-paradise-P392805?icid2=products grid:p392805
270,Viva La Juicy Rosé,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Juicy Couture,79.00,USD,https://www.sephora.com/product/viva-la-juicy-ros-eacute-P403497?icid2=products grid:p403497
271,Ikat Jasmine,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,AERIN,185.00,USD,https://www.sephora.com/product/ikat-jasmine-P388762?icid2=products grid:p388762
272,Café Rose,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,TOM FORD,340.00,USD,https://www.sephora.com/product/cafe-rose-P393157?icid2=products grid:p393157
273,Poison,Size: 1 oz,Dior,62.00,USD,https://www.sephora.com/product/poison-P379931?icid2=products grid:p379931
274,Patchouli Citrus Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Patchouli Citrus Eau de Parfum,The 7 Virtues,79.00,USD,https://www.sephora.com/product/patchouli-citrus-eau-de-parfum-P428708?icid2=products grid:p428708
275,Vetiver Elemi Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Vetiver Elemi Eau de Parfum,The 7 Virtues,79.00,USD,https://www.sephora.com/product/vetiver-elemi-eau-de-parfum-P428715?icid2=products grid:p428715
276,Honeysuckle & Davana Cologne,Size: 1 oz/ 30 mL Eau de Parfum Spray,Jo Malone London,72.00,USD,https://www.sephora.com/product/honeysuckle-davana-cologne-P435343?skuId=2098879&icid2=products grid:p435343
277,Le Jardin sur Monsieur Li Eau de Toilette,Size: 3.3 oz/ 98 mL Eau de Toilette Spray,HERMÈS,140.00,USD,https://www.sephora.com/product/le-jardin-de-monsieur-li-P396476?icid2=products grid:p396476
278,Orange Blossom Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Orange Blossom Eau de Parfum,The 7 Virtues,79.00,USD,https://www.sephora.com/product/orange-blossom-eau-de-parfum-P428706?icid2=products grid:p428706
279,212 Sexy,Size: 2 oz Eau de Parfum Spray,Carolina Herrera,84.00,USD,https://www.sephora.com/product/212-sexy-P80002?icid2=products grid:p80002
280,No.09 Vallée de Farney Eau de Parfum,Size: 1.7 oz/ 50 mL,Maison Louis Marie,85.00,USD,https://www.sephora.com/product/no-09-vall-e-de-farney-eau-de-parfum-P431168?icid2=products grid:p431168
281,Maya,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76.00,USD,https://www.sephora.com/product/maya-P428443?icid2=products grid:p428443
282,Capri Eau de Toilette,Size: 1.7 fl oz / 50mL Eau de Toilette Spray,SKYLAR,78.00,USD,https://www.sephora.com/product/capri-eau-de-toilette-P447530?icid2=products grid:p447530
283,White Suede Travel Spray,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65.00,USD,https://www.sephora.com/product/white-suede-travel-spray-P451871?icid2=products grid:p451871
